"","Transcrip_name","Compare"
"3381","SEFA.16688.2","LongTerm"
"3382","SEFA.16688.3","LongTerm"
"3383","SEFA.16692.1","LongTerm"
"3384","SEFA.16692.2","LongTerm"
"3385","SEFA.16692.3","LongTerm"
"3386","SEFA.16692.4","LongTerm"
"3387","SEFA.16692.5","LongTerm"
"3388","SEFA.16692.6","LongTerm"
"3389","SEFA.16692.7","LongTerm"
"3390","SEFA.16692.8","LongTerm"
"3391","SEFA.16692.9","LongTerm"
"3392","SEFA.16692.10","LongTerm"
"3393","SEFA.16692.11","LongTerm"
"3394","SEFA.16692.12","LongTerm"
"3395","SEFA.16692.13","LongTerm"
"3396","SEFA.16692.14","LongTerm"
"3397","SEFA.16692.15","LongTerm"
"3398","SEFA.16692.16","LongTerm"
"3399","SEFA.16692.17","LongTerm"
"3400","SEFA.16692.18","LongTerm"
"3401","SEFA.16692.19","LongTerm"
"3402","SEFA.16692.20","LongTerm"
"3403","SEFA.16692.21","LongTerm"
"3404","SEFA.16705.1","LongTerm"
"3405","SEFA.16712.1","LongTerm"
"3406","SEFA.16722.1","LongTerm"
"3407","SEFA.16731.1","LongTerm"
"3408","SEFA.16731.2","LongTerm"
"3409","SEFA.16745.1","LongTerm"
"3410","SEFA.16778.1","LongTerm"
"3411","SEFA.16780.1","LongTerm"
"3412","SEFA.16794.1","LongTerm"
"3413","SEFA.16806.1","LongTerm"
"3414","SEFA.16822.1","LongTerm"
"3415","SEFA.16822.2","LongTerm"
"3416","SEFA.16822.3","LongTerm"
"3417","SEFA.16822.4","LongTerm"
"3418","SEFA.16822.5","LongTerm"
"3419","SEFA.16822.6","LongTerm"
"3420","SEFA.16822.7","LongTerm"
"3421","SEFA.16822.8","LongTerm"
"3422","SEFA.16823.1","LongTerm"
"3423","SEFA.16837.2","LongTerm"
"3424","SEFA.16864.1","LongTerm"
"3425","SEFA.16864.2","LongTerm"
"3426","SEFA.16864.3","LongTerm"
"3427","SEFA.16864.4","LongTerm"
"3428","SEFA.16864.5","LongTerm"
"3429","SEFA.16864.6","LongTerm"
"3430","SEFA.16864.7","LongTerm"
"3431","SEFA.16864.8","LongTerm"
"3432","SEFA.16864.9","LongTerm"
"3433","SEFA.16864.10","LongTerm"
"3434","SEFA.16864.11","LongTerm"
"3435","SEFA.16864.12","LongTerm"
"3436","SEFA.16864.13","LongTerm"
"3437","SEFA.16864.14","LongTerm"
"3438","SEFA.16864.15","LongTerm"
"3439","SEFA.16864.16","LongTerm"
"3440","SEFA.16864.17","LongTerm"
"3441","SEFA.16864.18","LongTerm"
"3442","SEFA.16864.19","LongTerm"
"3443","SEFA.16864.20","LongTerm"
"3444","SEFA.16864.21","LongTerm"
"3445","SEFA.16864.22","LongTerm"
"3446","SEFA.16865.1","LongTerm"
"3447","SEFA.16865.2","LongTerm"
"3448","SEFA.16865.3","LongTerm"
"3449","SEFA.16865.4","LongTerm"
"3450","SEFA.16865.5","LongTerm"
"3451","SEFA.16865.6","LongTerm"
"3452","SEFA.16871.1","LongTerm"
"3453","SEFA.16871.2","LongTerm"
"3454","SEFA.16871.3","LongTerm"
"3455","SEFA.16871.4","LongTerm"
"3456","SEFA.16871.5","LongTerm"
"3457","SEFA.16871.6","LongTerm"
"3458","SEFA.16871.7","LongTerm"
"3459","SEFA.16871.8","LongTerm"
"3460","SEFA.16871.9","LongTerm"
"3461","SEFA.16871.10","LongTerm"
"3462","SEFA.16871.11","LongTerm"
"3463","SEFA.16871.12","LongTerm"
"3464","SEFA.16871.13","LongTerm"
"3465","SEFA.16871.14","LongTerm"
"3466","SEFA.16871.15","LongTerm"
"3467","SEFA.16871.16","LongTerm"
"3468","SEFA.16871.17","LongTerm"
"3469","SEFA.16871.18","LongTerm"
"3470","SEFA.16871.19","LongTerm"
"3471","SEFA.16871.20","LongTerm"
"3472","SEFA.16871.21","LongTerm"
"3473","SEFA.16871.22","LongTerm"
"3474","SEFA.16871.23","LongTerm"
"3475","SEFA.16871.24","LongTerm"
"3476","SEFA.16871.25","LongTerm"
"3477","SEFA.16871.26","LongTerm"
"3478","SEFA.16871.27","LongTerm"
"3479","SEFA.16871.28","LongTerm"
"3480","SEFA.16871.29","LongTerm"
"3481","SEFA.16897.1","LongTerm"
"3482","SEFA.16902.1","LongTerm"
"3483","SEFA.16903.1","LongTerm"
"3484","SEFA.16904.1","LongTerm"
"3485","SEFA.16906.1","LongTerm"
"3486","SEFA.16923.1","LongTerm"
"3487","SEFA.16923.2","LongTerm"
"3488","SEFA.16935.1","LongTerm"
"3489","SEFA.16944.1","LongTerm"
"3490","SEFA.16944.2","LongTerm"
"3491","SEFA.16944.3","LongTerm"
"3492","SEFA.16944.4","LongTerm"
"3493","SEFA.16951.1","LongTerm"
"3494","SEFA.16951.2","LongTerm"
"3495","SEFA.16951.3","LongTerm"
"3496","SEFA.16951.4","LongTerm"
"3497","SEFA.16954.1","LongTerm"
"3498","SEFA.16957.9","LongTerm"
"3499","SEFA.16991.1","LongTerm"
"3500","SEFA.16994.1","LongTerm"
"3501","SEFA.17005.1","LongTerm"
"3502","SEFA.17006.1","LongTerm"
"3503","SEFA.17022.2","LongTerm"
"3504","SEFA.17023.1","LongTerm"
"3505","SEFA.17023.2","LongTerm"
"3506","SEFA.17024.1","LongTerm"
"3507","SEFA.17024.2","LongTerm"
"3508","SEFA.17024.3","LongTerm"
"3509","SEFA.17024.4","LongTerm"
"3510","SEFA.17024.5","LongTerm"
"3511","SEFA.17024.6","LongTerm"
"3512","SEFA.17024.7","LongTerm"
"3513","SEFA.17024.8","LongTerm"
"3514","SEFA.17024.9","LongTerm"
"3515","SEFA.17024.10","LongTerm"
"3516","SEFA.17024.11","LongTerm"
"3517","SEFA.17024.12","LongTerm"
"3518","SEFA.17024.13","LongTerm"
"3519","SEFA.17040.1","LongTerm"
"3520","SEFA.17040.2","LongTerm"
"3521","SEFA.17040.3","LongTerm"
"3522","SEFA.17040.4","LongTerm"
"3523","SEFA.17040.5","LongTerm"
"3524","SEFA.17040.6","LongTerm"
"3525","SEFA.17042.1","LongTerm"
"3526","SEFA.17048.1","LongTerm"
"3527","SEFA.17048.2","LongTerm"
"3528","SEFA.17048.3","LongTerm"
"3529","SEFA.17051.1","LongTerm"
"3530","SEFA.17052.1","LongTerm"
"3531","SEFA.17056.1","LongTerm"
"3532","SEFA.17070.1","LongTerm"
"3533","SEFA.17070.2","LongTerm"
"3534","SEFA.17070.3","LongTerm"
"3535","SEFA.17107.1","LongTerm"
"3536","SEFA.17119.1","LongTerm"
"3537","SEFA.17119.2","LongTerm"
"3538","SEFA.17119.3","LongTerm"
"3539","SEFA.17120.1","LongTerm"
"3540","SEFA.17120.2","LongTerm"
"3541","SEFA.17121.1","LongTerm"
"3542","SEFA.17121.2","LongTerm"
"3543","SEFA.17122.1","LongTerm"
"3544","SEFA.17137.1","LongTerm"
"3545","SEFA.17138.3","LongTerm"
"3546","SEFA.17138.4","LongTerm"
"3547","SEFA.17138.5","LongTerm"
"3548","SEFA.17138.7","LongTerm"
"3549","SEFA.17138.8","LongTerm"
"3550","SEFA.17138.9","LongTerm"
"3551","SEFA.17138.10","LongTerm"
"3552","SEFA.17138.11","LongTerm"
"3553","SEFA.17138.12","LongTerm"
"3554","SEFA.17138.13","LongTerm"
"3555","SEFA.17138.14","LongTerm"
"3556","SEFA.17138.15","LongTerm"
"3557","SEFA.17138.16","LongTerm"
"3558","SEFA.17173.1","LongTerm"
"3559","SEFA.17175.1","LongTerm"
"3560","SEFA.17194.1","LongTerm"
"3561","SEFA.17194.2","LongTerm"
"3562","SEFA.17195.1","LongTerm"
"3563","SEFA.17198.3","LongTerm"
"3564","SEFA.17223.1","LongTerm"
"3565","SEFA.17249.1","LongTerm"
"3566","SEFA.17276.1","LongTerm"
"3567","SEFA.17288.1","LongTerm"
"3568","SEFA.17288.2","LongTerm"
"3569","SEFA.17288.3","LongTerm"
"3570","SEFA.17288.4","LongTerm"
"3571","SEFA.17288.5","LongTerm"
"3572","SEFA.17288.6","LongTerm"
"3573","SEFA.17288.7","LongTerm"
"3574","SEFA.17288.8","LongTerm"
"3575","SEFA.17288.9","LongTerm"
"3576","SEFA.17288.10","LongTerm"
"3577","SEFA.17288.11","LongTerm"
"3578","SEFA.17288.12","LongTerm"
"3579","SEFA.17288.13","LongTerm"
"3580","SEFA.17288.14","LongTerm"
"3581","SEFA.17288.15","LongTerm"
"3582","SEFA.17288.16","LongTerm"
"3583","SEFA.17288.17","LongTerm"
"3584","SEFA.17288.18","LongTerm"
"3585","SEFA.17288.19","LongTerm"
"3586","SEFA.17288.20","LongTerm"
"3587","SEFA.17288.21","LongTerm"
"3588","SEFA.17288.22","LongTerm"
"3589","SEFA.17288.23","LongTerm"
"3590","SEFA.17288.24","LongTerm"
"3591","SEFA.17288.25","LongTerm"
"3592","SEFA.17288.26","LongTerm"
"3593","SEFA.17288.27","LongTerm"
"3594","SEFA.17288.28","LongTerm"
"3595","SEFA.17288.29","LongTerm"
"3596","SEFA.17288.30","LongTerm"
"3597","SEFA.17288.31","LongTerm"
"3598","SEFA.17288.32","LongTerm"
"3599","SEFA.17288.33","LongTerm"
"3600","SEFA.17288.34","LongTerm"
"3601","SEFA.17288.35","LongTerm"
"3602","SEFA.17288.36","LongTerm"
"3603","SEFA.17288.37","LongTerm"
"3604","SEFA.17288.38","LongTerm"
"3605","SEFA.17288.39","LongTerm"
"3606","SEFA.17288.40","LongTerm"
"3607","SEFA.17288.41","LongTerm"
"3608","SEFA.17288.42","LongTerm"
"3609","SEFA.17288.43","LongTerm"
"3610","SEFA.17288.44","LongTerm"
"3611","SEFA.17288.45","LongTerm"
"3612","SEFA.17288.46","LongTerm"
"3613","SEFA.17288.47","LongTerm"
"3614","SEFA.17288.48","LongTerm"
"3615","SEFA.17288.49","LongTerm"
"3616","SEFA.17288.50","LongTerm"
"3617","SEFA.17288.51","LongTerm"
"3618","SEFA.17289.1","LongTerm"
"3619","SEFA.17295.1","LongTerm"
"3620","SEFA.17303.1","LongTerm"
"3621","SEFA.17307.1","LongTerm"
"3622","SEFA.17307.2","LongTerm"
"3623","SEFA.17307.3","LongTerm"
"3624","SEFA.17307.4","LongTerm"
"3625","SEFA.17307.5","LongTerm"
"3626","SEFA.17307.6","LongTerm"
"3627","SEFA.17307.7","LongTerm"
"3628","SEFA.17307.8","LongTerm"
"3629","SEFA.17307.9","LongTerm"
"3630","SEFA.17307.10","LongTerm"
"3631","SEFA.17307.11","LongTerm"
"3632","SEFA.17307.12","LongTerm"
"3633","SEFA.17307.13","LongTerm"
"3634","SEFA.17307.14","LongTerm"
"3635","SEFA.17307.15","LongTerm"
"3636","SEFA.17307.16","LongTerm"
"3637","SEFA.17307.17","LongTerm"
"3638","SEFA.17307.18","LongTerm"
"3639","SEFA.17307.19","LongTerm"
"3640","SEFA.17307.20","LongTerm"
"3641","SEFA.17307.21","LongTerm"
"3642","SEFA.17307.22","LongTerm"
"3643","SEFA.17307.23","LongTerm"
"3644","SEFA.17307.24","LongTerm"
"3645","SEFA.17307.25","LongTerm"
"3646","SEFA.17307.26","LongTerm"
"3647","SEFA.17308.1","LongTerm"
"3648","SEFA.17308.2","LongTerm"
"3649","SEFA.17308.3","LongTerm"
"3650","SEFA.17308.4","LongTerm"
"3651","SEFA.17308.5","LongTerm"
"3652","SEFA.17308.6","LongTerm"
"3653","SEFA.17308.7","LongTerm"
"3654","SEFA.17308.8","LongTerm"
"3655","SEFA.17308.9","LongTerm"
"3656","SEFA.17308.10","LongTerm"
"3657","SEFA.17308.11","LongTerm"
"3658","SEFA.17308.12","LongTerm"
"3659","SEFA.17308.13","LongTerm"
"3660","SEFA.17308.14","LongTerm"
"3661","SEFA.17308.15","LongTerm"
"3662","SEFA.17346.1","LongTerm"
"3663","SEFA.17394.1","LongTerm"
"3664","SEFA.17395.1","LongTerm"
"3665","SEFA.17419.2","LongTerm"
"3666","SEFA.17422.1","LongTerm"
"3667","SEFA.17435.2","LongTerm"
"3668","SEFA.17437.1","LongTerm"
"3669","SEFA.17443.1","LongTerm"
"3670","SEFA.17458.1","LongTerm"
"3671","SEFA.17458.2","LongTerm"
"3672","SEFA.17458.3","LongTerm"
"3673","SEFA.17458.4","LongTerm"
"3674","SEFA.17480.1","LongTerm"
"3675","SEFA.17543.1","LongTerm"
"3676","SEFA.17543.2","LongTerm"
"3677","SEFA.17543.3","LongTerm"
"3678","SEFA.17543.4","LongTerm"
"3679","SEFA.17543.5","LongTerm"
"3680","SEFA.17544.1","LongTerm"
"3681","SEFA.17544.2","LongTerm"
"3682","SEFA.17544.3","LongTerm"
"3683","SEFA.17544.4","LongTerm"
"3684","SEFA.17544.5","LongTerm"
"3685","SEFA.17544.6","LongTerm"
"3686","SEFA.17544.7","LongTerm"
"3687","SEFA.17544.8","LongTerm"
"3688","SEFA.17544.9","LongTerm"
"3689","SEFA.17544.10","LongTerm"
"3690","SEFA.17544.11","LongTerm"
"3691","SEFA.17544.12","LongTerm"
"3692","SEFA.17544.13","LongTerm"
"3693","SEFA.17544.14","LongTerm"
"3694","SEFA.17544.15","LongTerm"
"3695","SEFA.17544.16","LongTerm"
"3696","SEFA.17544.17","LongTerm"
"3697","SEFA.17544.18","LongTerm"
"3698","SEFA.17544.19","LongTerm"
"3699","SEFA.17544.20","LongTerm"
"3700","SEFA.17544.21","LongTerm"
"3701","SEFA.17544.22","LongTerm"
"3702","SEFA.17544.23","LongTerm"
"3703","SEFA.17544.24","LongTerm"
"3704","SEFA.17544.25","LongTerm"
"3705","SEFA.17545.1","LongTerm"
"3706","SEFA.17550.1","LongTerm"
"3707","SEFA.17558.1","LongTerm"
"3708","SEFA.17588.1","LongTerm"
"3709","SEFA.17588.2","LongTerm"
"3710","SEFA.17588.4","LongTerm"
"3711","SEFA.17594.1","LongTerm"
"3712","SEFA.17594.2","LongTerm"
"3713","SEFA.17594.3","LongTerm"
"3714","SEFA.17605.1","LongTerm"
"3715","SEFA.17605.2","LongTerm"
"3716","SEFA.17614.1","LongTerm"
"3717","SEFA.17615.1","LongTerm"
"3718","SEFA.17616.1","LongTerm"
"3719","SEFA.17616.2","LongTerm"
"3720","SEFA.17616.4","LongTerm"
"3721","SEFA.17617.1","LongTerm"
"3722","SEFA.17650.1","LongTerm"
"3723","SEFA.17652.1","LongTerm"
"3724","SEFA.17654.1","LongTerm"
"3725","SEFA.17662.1","LongTerm"
"3726","SEFA.17694.1","LongTerm"
"3727","SEFA.17694.2","LongTerm"
"3728","SEFA.17695.1","LongTerm"
"3729","SEFA.17706.1","LongTerm"
"3730","SEFA.17706.2","LongTerm"
"3731","SEFA.17711.1","LongTerm"
"3732","SEFA.17727.1","LongTerm"
"3733","SEFA.17727.2","LongTerm"
"3734","SEFA.17727.3","LongTerm"
"3735","SEFA.17727.4","LongTerm"
"3736","SEFA.17727.5","LongTerm"
"3737","SEFA.17727.6","LongTerm"
"3738","SEFA.17727.7","LongTerm"
"3739","SEFA.17727.8","LongTerm"
"3740","SEFA.17727.9","LongTerm"
"3741","SEFA.17727.10","LongTerm"
"3742","SEFA.17727.11","LongTerm"
"3743","SEFA.17727.12","LongTerm"
"3744","SEFA.17727.13","LongTerm"
"3745","SEFA.17727.14","LongTerm"
"3746","SEFA.17727.15","LongTerm"
"3747","SEFA.17727.16","LongTerm"
"3748","SEFA.17727.17","LongTerm"
"3749","SEFA.17727.18","LongTerm"
"3750","SEFA.17727.19","LongTerm"
"3751","SEFA.17727.20","LongTerm"
"3752","SEFA.17727.21","LongTerm"
"3753","SEFA.17727.22","LongTerm"
"3754","SEFA.17727.23","LongTerm"
"3755","SEFA.17727.24","LongTerm"
"3756","SEFA.17727.25","LongTerm"
"3757","SEFA.17727.26","LongTerm"
"3758","SEFA.17727.27","LongTerm"
"3759","SEFA.17727.28","LongTerm"
"3760","SEFA.17727.29","LongTerm"
"3761","SEFA.17727.30","LongTerm"
"3762","SEFA.17727.31","LongTerm"
"3763","SEFA.17727.32","LongTerm"
"3764","SEFA.17727.33","LongTerm"
"3765","SEFA.17727.34","LongTerm"
"3766","SEFA.17727.35","LongTerm"
"3767","SEFA.17727.36","LongTerm"
"3768","SEFA.17727.37","LongTerm"
"3769","SEFA.17727.38","LongTerm"
"3770","SEFA.17727.39","LongTerm"
"3771","SEFA.17727.40","LongTerm"
"3772","SEFA.17727.41","LongTerm"
"3773","SEFA.17727.42","LongTerm"
"3774","SEFA.17727.43","LongTerm"
"3775","SEFA.17727.44","LongTerm"
"3776","SEFA.17727.45","LongTerm"
"3777","SEFA.17727.46","LongTerm"
"3778","SEFA.17727.47","LongTerm"
"3779","SEFA.17727.48","LongTerm"
"3780","SEFA.17727.49","LongTerm"
"3781","SEFA.17727.50","LongTerm"
"3782","SEFA.17727.51","LongTerm"
"3783","SEFA.17727.52","LongTerm"
"3784","SEFA.17727.53","LongTerm"
"3785","SEFA.17727.54","LongTerm"
"3786","SEFA.17727.55","LongTerm"
"3787","SEFA.17744.1","LongTerm"
"3788","SEFA.17744.2","LongTerm"
"3789","SEFA.17758.1","LongTerm"
"3790","SEFA.17758.2","LongTerm"
"3791","SEFA.17758.3","LongTerm"
"3792","SEFA.17758.4","LongTerm"
"3793","SEFA.17758.5","LongTerm"
"3794","SEFA.17758.6","LongTerm"
"3795","SEFA.17758.7","LongTerm"
"3796","SEFA.17758.8","LongTerm"
"3797","SEFA.17758.9","LongTerm"
"3798","SEFA.17758.10","LongTerm"
"3799","SEFA.17758.11","LongTerm"
"3800","SEFA.17758.12","LongTerm"
"3801","SEFA.17758.13","LongTerm"
"3802","SEFA.17758.14","LongTerm"
"3803","SEFA.17758.15","LongTerm"
"3804","SEFA.17758.16","LongTerm"
"3805","SEFA.17758.17","LongTerm"
"3806","SEFA.17758.18","LongTerm"
"3807","SEFA.17758.19","LongTerm"
"3808","SEFA.17767.1","LongTerm"
"3809","SEFA.2220.1","ShortTerm_5"
"3810","SEFA.4431.4","ShortTerm_5"
"3811","SEFA.9620.1","ShortTerm_5"
"3812","SEFA.9908.1","ShortTerm_5"
"3813","SEFA.12817.1","ShortTerm_5"
"3814","SEFA.13388.1","ShortTerm_5"
"3815","SEFA.157.1","ShortTerm_5"
"3816","SEFA.388.1","ShortTerm_5"
"3817","SEFA.388.2","ShortTerm_5"
"3818","SEFA.388.3","ShortTerm_5"
"3819","SEFA.1750.1","ShortTerm_5"
"3820","SEFA.1750.2","ShortTerm_5"
"3821","SEFA.2668.1","ShortTerm_5"
"3822","SEFA.2668.2","ShortTerm_5"
"3823","SEFA.2762.1","ShortTerm_5"
"3824","SEFA.2762.2","ShortTerm_5"
"3825","SEFA.2789.1","ShortTerm_5"
"3826","SEFA.3879.1","ShortTerm_5"
"3827","SEFA.3879.2","ShortTerm_5"
"3828","SEFA.3879.3","ShortTerm_5"
"3829","SEFA.3879.4","ShortTerm_5"
"3830","SEFA.3879.5","ShortTerm_5"
"3831","SEFA.3879.6","ShortTerm_5"
"3832","SEFA.4467.1","ShortTerm_5"
"3833","SEFA.4793.1","ShortTerm_5"
"3834","SEFA.5871.1","ShortTerm_5"
"3835","SEFA.5963.1","ShortTerm_5"
"3836","SEFA.5963.2","ShortTerm_5"
"3837","SEFA.6020.1","ShortTerm_5"
"3838","SEFA.7250.1","ShortTerm_5"
"3839","SEFA.7250.2","ShortTerm_5"
"3840","SEFA.7563.1","ShortTerm_5"
"3841","SEFA.7563.2","ShortTerm_5"
"3842","SEFA.7563.3","ShortTerm_5"
"3843","SEFA.7772.1","ShortTerm_5"
"3844","SEFA.8012.1","ShortTerm_5"
"3845","SEFA.8564.1","ShortTerm_5"
"3846","SEFA.9095.1","ShortTerm_5"
"3847","SEFA.9199.1","ShortTerm_5"
"3848","SEFA.9962.1","ShortTerm_5"
"3849","SEFA.10491.1","ShortTerm_5"
"3850","SEFA.10984.1","ShortTerm_5"
"3851","SEFA.13045.1","ShortTerm_5"
"3852","SEFA.14242.1","ShortTerm_5"
"3853","SEFA.14790.1","ShortTerm_5"
"3854","SEFA.15395.1","ShortTerm_5"
"3855","SEFA.16843.1","ShortTerm_5"
"3856","SEFA.17397.1","ShortTerm_5"
"3857","SEFA.264.1","ShortTerm_7.5"
"3858","SEFA.501.1","ShortTerm_7.5"
"3859","SEFA.517.1","ShortTerm_7.5"
"3860","SEFA.671.1","ShortTerm_7.5"
"3861","SEFA.681.1","ShortTerm_7.5"
"3862","SEFA.750.1","ShortTerm_7.5"
"3863","SEFA.944.1","ShortTerm_7.5"
"3864","SEFA.1027.1","ShortTerm_7.5"
"3865","SEFA.1027.2","ShortTerm_7.5"
"3866","SEFA.1591.1","ShortTerm_7.5"
"3867","SEFA.1750.1","ShortTerm_7.5"
"3868","SEFA.1750.2","ShortTerm_7.5"
"3869","SEFA.1855.1","ShortTerm_7.5"
"3870","SEFA.1918.1","ShortTerm_7.5"
"3871","SEFA.1920.1","ShortTerm_7.5"
"3872","SEFA.1920.2","ShortTerm_7.5"
"3873","SEFA.1958.1","ShortTerm_7.5"
"3874","SEFA.1981.1","ShortTerm_7.5"
"3875","SEFA.1981.2","ShortTerm_7.5"
"3876","SEFA.2048.1","ShortTerm_7.5"
"3877","SEFA.2048.2","ShortTerm_7.5"
"3878","SEFA.2048.3","ShortTerm_7.5"
"3879","SEFA.2244.1","ShortTerm_7.5"
"3880","SEFA.2244.2","ShortTerm_7.5"
"3881","SEFA.2560.1","ShortTerm_7.5"
"3882","SEFA.2683.1","ShortTerm_7.5"
"3883","SEFA.2789.1","ShortTerm_7.5"
"3884","SEFA.2934.1","ShortTerm_7.5"
"3885","SEFA.2964.1","ShortTerm_7.5"
"3886","SEFA.3015.1","ShortTerm_7.5"
"3887","SEFA.3026.1","ShortTerm_7.5"
"3888","SEFA.3075.1","ShortTerm_7.5"
"3889","SEFA.3626.1","ShortTerm_7.5"
"3890","SEFA.3893.1","ShortTerm_7.5"
"3891","SEFA.4365.1","ShortTerm_7.5"
"3892","SEFA.4450.1","ShortTerm_7.5"
"3893","SEFA.4467.1","ShortTerm_7.5"
"3894","SEFA.4625.1","ShortTerm_7.5"
"3895","SEFA.4828.1","ShortTerm_7.5"
"3896","SEFA.5029.2","ShortTerm_7.5"
"3897","SEFA.5031.1","ShortTerm_7.5"
"3898","SEFA.5087.1","ShortTerm_7.5"
"3899","SEFA.5090.1","ShortTerm_7.5"
"3900","SEFA.5411.1","ShortTerm_7.5"
"3901","SEFA.5461.1","ShortTerm_7.5"
"3902","SEFA.5598.1","ShortTerm_7.5"
"3903","SEFA.5638.1","ShortTerm_7.5"
"3904","SEFA.5713.1","ShortTerm_7.5"
"3905","SEFA.6923.1","ShortTerm_7.5"
"3906","SEFA.7233.1","ShortTerm_7.5"
"3907","SEFA.7311.1","ShortTerm_7.5"
"3908","SEFA.7311.2","ShortTerm_7.5"
"3909","SEFA.7312.1","ShortTerm_7.5"
"3910","SEFA.7563.1","ShortTerm_7.5"
"3911","SEFA.7563.2","ShortTerm_7.5"
"3912","SEFA.7563.3","ShortTerm_7.5"
"3913","SEFA.7653.1","ShortTerm_7.5"
"3914","SEFA.7762.1","ShortTerm_7.5"
"3915","SEFA.7764.1","ShortTerm_7.5"
"3916","SEFA.7919.1","ShortTerm_7.5"
"3917","SEFA.7981.3","ShortTerm_7.5"
"3918","SEFA.8012.1","ShortTerm_7.5"
"3919","SEFA.8117.1","ShortTerm_7.5"
"3920","SEFA.8117.2","ShortTerm_7.5"
"3921","SEFA.8836.1","ShortTerm_7.5"
"3922","SEFA.8836.2","ShortTerm_7.5"
"3923","SEFA.8836.3","ShortTerm_7.5"
"3924","SEFA.9077.1","ShortTerm_7.5"
"3925","SEFA.9289.1","ShortTerm_7.5"
"3926","SEFA.9557.1","ShortTerm_7.5"
"3927","SEFA.9631.1","ShortTerm_7.5"
"3928","SEFA.9707.1","ShortTerm_7.5"
"3929","SEFA.9788.1","ShortTerm_7.5"
"3930","SEFA.9838.1","ShortTerm_7.5"
"3931","SEFA.9922.1","ShortTerm_7.5"
"3932","SEFA.9923.1","ShortTerm_7.5"
"3933","SEFA.9960.1","ShortTerm_7.5"
"3934","SEFA.10071.1","ShortTerm_7.5"
"3935","SEFA.10087.1","ShortTerm_7.5"
"3936","SEFA.10087.2","ShortTerm_7.5"
"3937","SEFA.10677.1","ShortTerm_7.5"
"3938","SEFA.10678.1","ShortTerm_7.5"
"3939","SEFA.10678.2","ShortTerm_7.5"
"3940","SEFA.10737.1","ShortTerm_7.5"
"3941","SEFA.10853.1","ShortTerm_7.5"
"3942","SEFA.11087.2","ShortTerm_7.5"
"3943","SEFA.11088.3","ShortTerm_7.5"
"3944","SEFA.11093.1","ShortTerm_7.5"
"3945","SEFA.11093.2","ShortTerm_7.5"
"3946","SEFA.11093.3","ShortTerm_7.5"
"3947","SEFA.12539.1","ShortTerm_7.5"
"3948","SEFA.12539.2","ShortTerm_7.5"
"3949","SEFA.12539.3","ShortTerm_7.5"
"3950","SEFA.12539.5","ShortTerm_7.5"
"3951","SEFA.12539.8","ShortTerm_7.5"
"3952","SEFA.12539.9","ShortTerm_7.5"
"3953","SEFA.12563.1","ShortTerm_7.5"
"3954","SEFA.12563.2","ShortTerm_7.5"
"3955","SEFA.12563.3","ShortTerm_7.5"
"3956","SEFA.12563.4","ShortTerm_7.5"
"3957","SEFA.12563.5","ShortTerm_7.5"
"3958","SEFA.12563.6","ShortTerm_7.5"
"3959","SEFA.12563.7","ShortTerm_7.5"
"3960","SEFA.12563.8","ShortTerm_7.5"
"3961","SEFA.12563.9","ShortTerm_7.5"
"3962","SEFA.12706.1","ShortTerm_7.5"
"3963","SEFA.13033.1","ShortTerm_7.5"
"3964","SEFA.13490.1","ShortTerm_7.5"
"3965","SEFA.13490.2","ShortTerm_7.5"
"3966","SEFA.13490.3","ShortTerm_7.5"
"3967","SEFA.13491.1","ShortTerm_7.5"
"3968","SEFA.13491.2","ShortTerm_7.5"
"3969","SEFA.13491.3","ShortTerm_7.5"
"3970","SEFA.13491.4","ShortTerm_7.5"
"3971","SEFA.13491.5","ShortTerm_7.5"
"3972","SEFA.13491.6","ShortTerm_7.5"
"3973","SEFA.13491.7","ShortTerm_7.5"
"3974","SEFA.13491.8","ShortTerm_7.5"
"3975","SEFA.13491.9","ShortTerm_7.5"
"3976","SEFA.13491.11","ShortTerm_7.5"
"3977","SEFA.13491.12","ShortTerm_7.5"
"3978","SEFA.13491.13","ShortTerm_7.5"
"3979","SEFA.13491.14","ShortTerm_7.5"
"3980","SEFA.13491.15","ShortTerm_7.5"
"3981","SEFA.13491.16","ShortTerm_7.5"
"3982","SEFA.13561.1","ShortTerm_7.5"
"3983","SEFA.13670.1","ShortTerm_7.5"
"3984","SEFA.13671.1","ShortTerm_7.5"
"3985","SEFA.14009.1","ShortTerm_7.5"
"3986","SEFA.14833.1","ShortTerm_7.5"
"3987","SEFA.14833.2","ShortTerm_7.5"
"3988","SEFA.15036.1","ShortTerm_7.5"
"3989","SEFA.15036.2","ShortTerm_7.5"
"3990","SEFA.15037.1","ShortTerm_7.5"
"3991","SEFA.15044.1","ShortTerm_7.5"
"3992","SEFA.15045.1","ShortTerm_7.5"
"3993","SEFA.15045.2","ShortTerm_7.5"
"3994","SEFA.15368.1","ShortTerm_7.5"
"3995","SEFA.15395.1","ShortTerm_7.5"
"3996","SEFA.15509.1","ShortTerm_7.5"
"3997","SEFA.15982.1","ShortTerm_7.5"
"3998","SEFA.16206.1","ShortTerm_7.5"
"3999","SEFA.16369.1","ShortTerm_7.5"
"4000","SEFA.16369.2","ShortTerm_7.5"
"4001","SEFA.16369.3","ShortTerm_7.5"
"4002","SEFA.16369.4","ShortTerm_7.5"
"4003","SEFA.16369.5","ShortTerm_7.5"
"4004","SEFA.16369.6","ShortTerm_7.5"
